track_id,eligible_states,q95_positive_states,eligible_duration_hours,q95_positive_duration_hours,eligible_time_span_hours,equal_state_mass_fraction,equal_cyclone_mass_fraction,equal_state_contribution_rank
20160844,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1388
20160852,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1522
20160857,21,20,126,120,132.0,0.0011819632409432066,0.0005691519635742744,104
20160861,10,2,60,12,54.0,0.00011819632409432067,0.0005691519635742744,1681
20160866,25,17,150,102,144.0,0.0010046687548017257,0.0005691519635742744,212
20160877,5,2,30,12,24.0,0.00011819632409432067,0.0005691519635742744,1682
20160881,11,8,66,48,60.0,0.00047278529637728267,0.0005691519635742744,934
20160895,10,2,60,12,54.0,0.00011819632409432067,0.0005691519635742744,1683
20160903,38,23,228,138,222.0,0.0013592577270846876,0.0005691519635742744,54
20160904,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1081
20160911,30,28,180,168,174.0,0.0016547485373204893,0.0005691519635742744,14
20160922,11,1,66,6,60.0,5.9098162047160334e-05,0.0005691519635742744,1741
20160927,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,619
20160949,22,17,132,102,126.0,0.0010046687548017257,0.0005691519635742744,213
20160964,10,6,60,36,66.0,0.000354588972282962,0.0005691519635742744,1222
20160972,10,6,60,36,54.0,0.000354588972282962,0.0005691519635742744,1223
20160977,29,21,174,126,168.0,0.001241061402990367,0.0005691519635742744,80
20160980,18,3,108,18,102.0,0.000177294486141481,0.0005691519635742744,1606
20160994,21,17,126,102,120.0,0.0010046687548017257,0.0005691519635742744,214
20160999,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,935
20161003,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,710
20161008,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,825
20161009,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1523
20161021,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,524
20161031,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1224
20161039,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1389
20161043,15,14,90,84,84.0,0.0008273742686602446,0.0005691519635742744,396
20161047,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1524
20161051,21,16,126,96,120.0,0.0009455705927545653,0.0005691519635742744,258
20161052,28,12,168,72,162.0,0.000709177944565924,0.0005691519635742744,525
20161053,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1390
20161058,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,620
20161071,12,2,72,12,66.0,0.00011819632409432067,0.0005691519635742744,1684
20161074,19,12,114,72,108.0,0.000709177944565924,0.0005691519635742744,526
20161085,10,6,60,36,54.0,0.000354588972282962,0.0005691519635742744,1225
20161086,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1226
20161087,10,7,60,42,54.0,0.0004136871343301223,0.0005691519635742744,1082
20161094,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1391
20161097,16,12,96,72,96.0,0.000709177944565924,0.0005691519635742744,527
20161098,18,18,108,108,102.0,0.001063766916848886,0.0005691519635742744,169
20161104,29,25,174,150,168.0,0.0014774540511790083,0.0005691519635742744,28
20161120,22,20,132,120,126.0,0.0011819632409432066,0.0005691519635742744,105
20161121,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,826
20161130,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,936
20161135,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,711
20161143,23,12,138,72,132.0,0.000709177944565924,0.0005691519635742744,528
20161158,7,3,42,18,36.0,0.000177294486141481,0.0005691519635742744,1607
20161164,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1608
20161168,20,13,120,78,114.0,0.0007682761066130844,0.0005691519635742744,465
20161180,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,937
20161187,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,317
20170002,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1227
20170005,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1392
20170008,14,14,84,84,78.0,0.0008273742686602446,0.0005691519635742744,397
20170020,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,259
20170022,17,10,102,60,96.0,0.0005909816204716033,0.0005691519635742744,712
20170023,13,13,78,78,72.0,0.0007682761066130844,0.0005691519635742744,466
20170027,13,6,78,36,72.0,0.000354588972282962,0.0005691519635742744,1228
20170033,24,20,144,120,138.0,0.0011819632409432066,0.0005691519635742744,106
20170039,15,15,90,90,84.0,0.000886472430707405,0.0005691519635742744,318
20170049,13,13,78,78,72.0,0.0007682761066130844,0.0005691519635742744,467
20170051,6,3,36,18,30.0,0.000177294486141481,0.0005691519635742744,1609
20170056,19,12,114,72,108.0,0.000709177944565924,0.0005691519635742744,529
20170070,7,2,42,12,36.0,0.00011819632409432067,0.0005691519635742744,1685
20170073,7,3,42,18,36.0,0.000177294486141481,0.0005691519635742744,1610
20170082,15,14,90,84,84.0,0.0008273742686602446,0.0005691519635742744,398
20170092,12,2,72,12,66.0,0.00011819632409432067,0.0005691519635742744,1686
20170098,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,260
20170105,7,1,42,6,36.0,5.9098162047160334e-05,0.0005691519635742744,1742
20170111,18,5,108,30,102.0,0.00029549081023580166,0.0005691519635742744,1393
20170117,12,4,72,24,66.0,0.00023639264818864133,0.0005691519635742744,1525
20170127,14,7,84,42,78.0,0.0004136871343301223,0.0005691519635742744,1083
20170135,13,1,78,6,72.0,5.9098162047160334e-05,0.0005691519635742744,1743
20170141,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1229
20170145,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1084
20170150,8,2,48,12,42.0,0.00011819632409432067,0.0005691519635742744,1687
20170154,18,11,108,66,102.0,0.0006500797825187637,0.0005691519635742744,621
20170167,5,0,30,0,24.0,0.0,0.0,1772
20170171,8,0,48,0,42.0,0.0,0.0,1773
20170181,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1611
20170193,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,827
20170194,7,4,42,24,36.0,0.00023639264818864133,0.0005691519635742744,1526
20170225,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1230
20170228,8,1,48,6,42.0,5.9098162047160334e-05,0.0005691519635742744,1744
20170242,14,8,84,48,78.0,0.00047278529637728267,0.0005691519635742744,938
20170245,34,24,204,144,198.0,0.001418355889131848,0.0005691519635742744,42
20170284,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1527
20170285,10,5,60,30,54.0,0.00029549081023580166,0.0005691519635742744,1394
20170288,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,939
20170296,15,15,90,90,84.0,0.000886472430707405,0.0005691519635742744,319
20170299,17,16,102,96,102.0,0.0009455705927545653,0.0005691519635742744,261
20170319,13,11,78,66,72.0,0.0006500797825187637,0.0005691519635742744,622
20170329,7,5,42,30,36.0,0.00029549081023580166,0.0005691519635742744,1395
20170340,13,7,78,42,72.0,0.0004136871343301223,0.0005691519635742744,1085
20170341,13,8,78,48,72.0,0.00047278529637728267,0.0005691519635742744,940
20170342,18,15,108,90,102.0,0.000886472430707405,0.0005691519635742744,320
20170347,7,6,42,36,36.0,0.000354588972282962,0.0005691519635742744,1231
20170348,19,19,114,114,108.0,0.0011228650788960464,0.0005691519635742744,133
20170369,6,4,36,24,30.0,0.00023639264818864133,0.0005691519635742744,1528
20170375,15,12,90,72,84.0,0.000709177944565924,0.0005691519635742744,530
20170381,10,3,60,18,54.0,0.000177294486141481,0.0005691519635742744,1612
20170385,8,5,48,30,48.0,0.00029549081023580166,0.0005691519635742744,1396
20170395,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1613
20170409,25,13,150,78,144.0,0.0007682761066130844,0.0005691519635742744,468
20170410,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,262
20170432,17,16,102,96,96.0,0.0009455705927545653,0.0005691519635742744,263
20170438,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,713
20170446,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1086
20170453,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1087
20170467,20,4,120,24,114.0,0.00023639264818864133,0.0005691519635742744,1529
20170479,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1232
20170482,13,9,78,54,72.0,0.000531883458424443,0.0005691519635742744,828
20170484,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,623
20170485,13,9,78,54,72.0,0.000531883458424443,0.0005691519635742744,829
20170489,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1397
20170491,8,1,48,6,42.0,5.9098162047160334e-05,0.0005691519635742744,1745
20170492,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,531
20170498,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1398
20170504,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,624
20170510,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,830
20170511,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,941
20170514,12,9,72,54,78.0,0.000531883458424443,0.0005691519635742744,831
20170520,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,714
20170534,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,715
20170544,9,7,54,42,48.0,0.0004136871343301223,0.0005691519635742744,1088
20170548,17,17,102,102,96.0,0.0010046687548017257,0.0005691519635742744,215
20170554,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1233
20170556,17,14,102,84,96.0,0.0008273742686602446,0.0005691519635742744,399
20170575,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1234
20170576,17,16,102,96,96.0,0.0009455705927545653,0.0005691519635742744,264
20170587,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,532
20170595,15,13,90,78,84.0,0.0007682761066130844,0.0005691519635742744,469
20170596,14,8,84,48,78.0,0.00047278529637728267,0.0005691519635742744,942
20170601,6,2,36,12,30.0,0.00011819632409432067,0.0005691519635742744,1688
20170634,13,13,78,78,72.0,0.0007682761066130844,0.0005691519635742744,470
20170643,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1399
20170662,28,19,168,114,162.0,0.0011228650788960464,0.0005691519635742744,134
20170673,13,11,78,66,84.0,0.0006500797825187637,0.0005691519635742744,625
20170676,8,7,48,42,42.0,0.0004136871343301223,0.0005691519635742744,1089
20170679,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1400
20170684,38,35,228,210,228.0,0.002068435671650612,0.0005691519635742744,2
20170687,8,1,48,6,42.0,5.9098162047160334e-05,0.0005691519635742744,1746
20170688,6,0,36,0,30.0,0.0,0.0,1774
20170696,9,4,54,24,48.0,0.00023639264818864133,0.0005691519635742744,1530
20170699,9,6,54,36,48.0,0.000354588972282962,0.0005691519635742744,1235
20170707,14,12,84,72,78.0,0.000709177944565924,0.0005691519635742744,533
20170717,17,13,102,78,96.0,0.0007682761066130844,0.0005691519635742744,471
20170722,18,14,108,84,102.0,0.0008273742686602446,0.0005691519635742744,400
20170727,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1401
20170743,17,11,102,66,96.0,0.0006500797825187637,0.0005691519635742744,626
20170749,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,627
20170756,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,534
20170760,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,716
20170777,16,15,96,90,90.0,0.000886472430707405,0.0005691519635742744,321
20170781,6,2,36,12,30.0,0.00011819632409432067,0.0005691519635742744,1689
20170783,5,0,30,0,24.0,0.0,0.0,1775
20170794,22,17,132,102,126.0,0.0010046687548017257,0.0005691519635742744,216
20170799,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,943
20170807,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,832
20170815,16,10,96,60,90.0,0.0005909816204716033,0.0005691519635742744,717
20170818,8,6,48,36,42.0,0.000354588972282962,0.0005691519635742744,1236
20170820,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1237
20170824,12,6,72,36,66.0,0.000354588972282962,0.0005691519635742744,1238
20170832,18,17,108,102,102.0,0.0010046687548017257,0.0005691519635742744,217
20170843,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,944
20170845,28,19,168,114,162.0,0.0011228650788960464,0.0005691519635742744,135
20170858,18,13,108,78,102.0,0.0007682761066130844,0.0005691519635742744,472
20170866,25,19,150,114,144.0,0.0011228650788960464,0.0005691519635742744,136
20170870,7,0,42,0,36.0,0.0,0.0,1776
20170881,10,8,60,48,54.0,0.00047278529637728267,0.0005691519635742744,945
20170885,20,12,120,72,114.0,0.000709177944565924,0.0005691519635742744,535
20170890,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1090
20170899,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,718
20170905,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1402
20170907,4,4,24,24,18.0,0.00023639264818864133,0.0005691519635742744,1531
20170909,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1091
20170912,13,8,78,48,72.0,0.00047278529637728267,0.0005691519635742744,946
20170920,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1614
20170922,23,22,138,132,132.0,0.0013001595650375274,0.0005691519635742744,68
20170923,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1403
20170932,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1404
20170952,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1405
20170957,10,8,60,48,54.0,0.00047278529637728267,0.0005691519635742744,947
20170960,5,2,30,12,24.0,0.00011819632409432067,0.0005691519635742744,1690
20170968,4,4,24,24,18.0,0.00023639264818864133,0.0005691519635742744,1532
20170969,8,5,48,30,42.0,0.00029549081023580166,0.0005691519635742744,1406
20170970,21,11,126,66,120.0,0.0006500797825187637,0.0005691519635742744,628
20170979,9,2,54,12,48.0,0.00011819632409432067,0.0005691519635742744,1691
20170984,19,18,114,108,108.0,0.001063766916848886,0.0005691519635742744,170
20170988,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1407
20170993,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,629
20170998,26,21,156,126,150.0,0.001241061402990367,0.0005691519635742744,81
20171007,30,23,180,138,186.0,0.0013592577270846876,0.0005691519635742744,55
20171016,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1239
20171038,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,719
20171043,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1240
20171054,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,630
20171061,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1615
20171068,27,15,162,90,162.0,0.000886472430707405,0.0005691519635742744,322
20171069,19,14,114,84,114.0,0.0008273742686602446,0.0005691519635742744,401
20171073,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,833
20171078,10,7,60,42,54.0,0.0004136871343301223,0.0005691519635742744,1092
20171080,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1241
20171085,17,17,102,102,96.0,0.0010046687548017257,0.0005691519635742744,218
20171092,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1408
20171097,17,2,102,12,96.0,0.00011819632409432067,0.0005691519635742744,1692
20171104,9,4,54,24,48.0,0.00023639264818864133,0.0005691519635742744,1533
20171106,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1242
20171124,18,8,108,48,102.0,0.00047278529637728267,0.0005691519635742744,948
20171126,17,17,102,102,96.0,0.0010046687548017257,0.0005691519635742744,219
20171130,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,834
20171141,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1409
20171155,10,7,60,42,54.0,0.0004136871343301223,0.0005691519635742744,1093
20171159,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1243
20171171,14,5,84,30,78.0,0.00029549081023580166,0.0005691519635742744,1410
20171173,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,949
20171176,7,4,42,24,36.0,0.00023639264818864133,0.0005691519635742744,1534
20171179,11,7,66,42,60.0,0.0004136871343301223,0.0005691519635742744,1094
20171182,19,14,114,84,108.0,0.0008273742686602446,0.0005691519635742744,402
20171186,6,2,36,12,30.0,0.00011819632409432067,0.0005691519635742744,1693
20171189,9,3,54,18,48.0,0.000177294486141481,0.0005691519635742744,1616
20171190,10,7,60,42,54.0,0.0004136871343301223,0.0005691519635742744,1095
20171195,11,3,66,18,60.0,0.000177294486141481,0.0005691519635742744,1617
20171197,7,6,42,36,36.0,0.000354588972282962,0.0005691519635742744,1244
20171199,5,3,30,18,24.0,0.000177294486141481,0.0005691519635742744,1618
20171200,20,14,120,84,114.0,0.0008273742686602446,0.0005691519635742744,403
20180009,13,7,78,42,72.0,0.0004136871343301223,0.0005691519635742744,1096
20180010,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,720
20180011,13,7,78,42,72.0,0.0004136871343301223,0.0005691519635742744,1097
20180016,17,15,102,90,96.0,0.000886472430707405,0.0005691519635742744,323
20180039,15,9,90,54,84.0,0.000531883458424443,0.0005691519635742744,835
20180050,17,17,102,102,96.0,0.0010046687548017257,0.0005691519635742744,220
20180056,25,19,150,114,144.0,0.0011228650788960464,0.0005691519635742744,137
20180058,9,2,54,12,48.0,0.00011819632409432067,0.0005691519635742744,1694
20180079,11,3,66,18,60.0,0.000177294486141481,0.0005691519635742744,1619
20180082,21,19,126,114,120.0,0.0011228650788960464,0.0005691519635742744,138
20180096,13,12,78,72,72.0,0.000709177944565924,0.0005691519635742744,536
20180099,19,19,114,114,108.0,0.0011228650788960464,0.0005691519635742744,139
20180105,18,11,108,66,108.0,0.0006500797825187637,0.0005691519635742744,631
20180106,13,12,78,72,72.0,0.000709177944565924,0.0005691519635742744,537
20180117,12,3,72,18,66.0,0.000177294486141481,0.0005691519635742744,1620
20180129,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,721
20180131,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,950
20180138,14,12,84,72,78.0,0.000709177944565924,0.0005691519635742744,538
20180143,9,5,54,30,48.0,0.00029549081023580166,0.0005691519635742744,1411
20180148,27,5,162,30,174.0,0.00029549081023580166,0.0005691519635742744,1412
20180149,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1413
20180154,16,7,96,42,90.0,0.0004136871343301223,0.0005691519635742744,1098
20180159,23,21,138,126,132.0,0.001241061402990367,0.0005691519635742744,82
20180160,9,1,54,6,48.0,5.9098162047160334e-05,0.0005691519635742744,1747
20180167,22,3,132,18,126.0,0.000177294486141481,0.0005691519635742744,1621
20180170,11,8,66,48,60.0,0.00047278529637728267,0.0005691519635742744,951
20180175,10,4,60,24,54.0,0.00023639264818864133,0.0005691519635742744,1535
20180178,12,4,72,24,66.0,0.00023639264818864133,0.0005691519635742744,1536
20180181,11,4,66,24,66.0,0.00023639264818864133,0.0005691519635742744,1537
20180182,21,15,126,90,120.0,0.000886472430707405,0.0005691519635742744,324
20180194,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,722
20180196,11,6,66,36,60.0,0.000354588972282962,0.0005691519635742744,1245
20180200,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1414
20180203,12,10,72,60,66.0,0.0005909816204716033,0.0005691519635742744,723
20180231,15,14,90,84,102.0,0.0008273742686602446,0.0005691519635742744,404
20180234,17,15,102,90,96.0,0.000886472430707405,0.0005691519635742744,325
20180236,14,11,84,66,78.0,0.0006500797825187637,0.0005691519635742744,632
20180244,16,16,96,96,90.0,0.0009455705927545653,0.0005691519635742744,265
20180249,31,18,186,108,180.0,0.001063766916848886,0.0005691519635742744,171
20180255,4,4,24,24,18.0,0.00023639264818864133,0.0005691519635742744,1538
20180261,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1246
20180263,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,836
20180267,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1247
20180276,7,3,42,18,36.0,0.000177294486141481,0.0005691519635742744,1622
20180278,16,11,96,66,90.0,0.0006500797825187637,0.0005691519635742744,633
20180283,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1248
20180287,28,14,168,84,192.0,0.0008273742686602446,0.0005691519635742744,405
20180300,10,10,60,60,54.0,0.0005909816204716033,0.0005691519635742744,724
20180309,17,13,102,78,96.0,0.0007682761066130844,0.0005691519635742744,473
20180313,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1249
20180324,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,539
20180327,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1415
20180333,24,15,144,90,138.0,0.000886472430707405,0.0005691519635742744,326
20180339,10,2,60,12,54.0,0.00011819632409432067,0.0005691519635742744,1695
20180346,8,0,48,0,48.0,0.0,0.0,1777
20180347,21,11,126,66,120.0,0.0006500797825187637,0.0005691519635742744,634
20180365,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1539
20180368,15,13,90,78,84.0,0.0007682761066130844,0.0005691519635742744,474
20180409,14,9,84,54,78.0,0.000531883458424443,0.0005691519635742744,837
20180415,19,16,114,96,108.0,0.0009455705927545653,0.0005691519635742744,266
20180416,6,5,36,30,30.0,0.00029549081023580166,0.0005691519635742744,1416
20180419,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1099
20180422,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1417
20180427,13,10,78,60,72.0,0.0005909816204716033,0.0005691519635742744,725
20180435,11,10,66,60,60.0,0.0005909816204716033,0.0005691519635742744,726
20180438,25,23,150,138,144.0,0.0013592577270846876,0.0005691519635742744,56
20180441,25,24,150,144,144.0,0.001418355889131848,0.0005691519635742744,43
20180445,12,5,72,30,66.0,0.00029549081023580166,0.0005691519635742744,1418
20180464,5,2,30,12,24.0,0.00011819632409432067,0.0005691519635742744,1696
20180468,17,15,102,90,102.0,0.000886472430707405,0.0005691519635742744,327
20180490,4,4,24,24,18.0,0.00023639264818864133,0.0005691519635742744,1540
20180496,15,13,90,78,84.0,0.0007682761066130844,0.0005691519635742744,475
20180516,20,20,120,120,120.0,0.0011819632409432066,0.0005691519635742744,107
20180535,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1541
20180540,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1250
20180545,10,8,60,48,54.0,0.00047278529637728267,0.0005691519635742744,952
20180548,14,13,84,78,78.0,0.0007682761066130844,0.0005691519635742744,476
20180555,26,25,156,150,150.0,0.0014774540511790083,0.0005691519635742744,29
20180558,11,11,66,66,60.0,0.0006500797825187637,0.0005691519635742744,635
20180563,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,838
20180566,14,14,84,84,78.0,0.0008273742686602446,0.0005691519635742744,406
20180576,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,953
20180578,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,839
20180583,9,3,54,18,48.0,0.000177294486141481,0.0005691519635742744,1623
20180602,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,840
20180608,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,954
20180610,22,22,132,132,126.0,0.0013001595650375274,0.0005691519635742744,69
20180616,19,17,114,102,108.0,0.0010046687548017257,0.0005691519635742744,221
20180628,11,10,66,60,60.0,0.0005909816204716033,0.0005691519635742744,727
20180654,17,15,102,90,96.0,0.000886472430707405,0.0005691519635742744,328
20180686,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1419
20180688,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,841
20180690,7,3,42,18,36.0,0.000177294486141481,0.0005691519635742744,1624
20180705,12,11,72,66,66.0,0.0006500797825187637,0.0005691519635742744,636
20180707,11,6,66,36,60.0,0.000354588972282962,0.0005691519635742744,1251
20180715,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1252
20180719,29,27,174,162,174.0,0.001595650375273329,0.0005691519635742744,17
20180723,16,1,96,6,90.0,5.9098162047160334e-05,0.0005691519635742744,1748
20180725,17,1,102,6,96.0,5.9098162047160334e-05,0.0005691519635742744,1749
20180733,18,16,108,96,102.0,0.0009455705927545653,0.0005691519635742744,267
20180747,20,11,120,66,126.0,0.0006500797825187637,0.0005691519635742744,637
20180755,23,20,138,120,132.0,0.0011819632409432066,0.0005691519635742744,108
20180759,15,15,90,90,90.0,0.000886472430707405,0.0005691519635742744,329
20180772,23,15,138,90,132.0,0.000886472430707405,0.0005691519635742744,330
20180783,22,16,132,96,126.0,0.0009455705927545653,0.0005691519635742744,268
20180786,7,6,42,36,36.0,0.000354588972282962,0.0005691519635742744,1253
20180803,22,20,132,120,126.0,0.0011819632409432066,0.0005691519635742744,109
20180809,17,13,102,78,96.0,0.0007682761066130844,0.0005691519635742744,477
20180813,19,12,114,72,108.0,0.000709177944565924,0.0005691519635742744,540
20180842,9,8,54,48,54.0,0.00047278529637728267,0.0005691519635742744,955
20180849,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,842
20180864,13,10,78,60,72.0,0.0005909816204716033,0.0005691519635742744,728
20180865,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1420
20180866,25,9,150,54,144.0,0.000531883458424443,0.0005691519635742744,843
20180872,13,10,78,60,72.0,0.0005909816204716033,0.0005691519635742744,729
20180891,12,12,72,72,66.0,0.000709177944565924,0.0005691519635742744,541
20180897,9,9,54,54,48.0,0.000531883458424443,0.0005691519635742744,844
20180898,11,10,66,60,60.0,0.0005909816204716033,0.0005691519635742744,730
20180910,12,8,72,48,66.0,0.00047278529637728267,0.0005691519635742744,956
20180917,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1100
20180923,9,3,54,18,48.0,0.000177294486141481,0.0005691519635742744,1625
20180930,8,8,48,48,42.0,0.00047278529637728267,0.0005691519635742744,957
20180931,19,16,114,96,108.0,0.0009455705927545653,0.0005691519635742744,269
20180939,7,7,42,42,36.0,0.0004136871343301223,0.0005691519635742744,1101
20180941,17,15,102,90,96.0,0.000886472430707405,0.0005691519635742744,331
20180942,5,4,30,24,24.0,0.00023639264818864133,0.0005691519635742744,1542
20180958,12,9,72,54,66.0,0.000531883458424443,0.0005691519635742744,845
20180970,26,22,156,132,150.0,0.0013001595650375274,0.0005691519635742744,70
20180989,7,3,42,18,36.0,0.000177294486141481,0.0005691519635742744,1626
20181005,14,11,84,66,78.0,0.0006500797825187637,0.0005691519635742744,638
20181011,16,12,96,72,90.0,0.000709177944565924,0.0005691519635742744,542
20181019,6,6,36,36,30.0,0.000354588972282962,0.0005691519635742744,1254
20181039,24,24,144,144,138.0,0.001418355889131848,0.0005691519635742744,44
20181046,5,5,30,30,24.0,0.00029549081023580166,0.0005691519635742744,1421
20181048,8,7,48,42,48.0,0.0004136871343301223,0.0005691519635742744,1102
20181052,17,16,102,96,96.0,0.0009455705927545653,0.0005691519635742744,270
20181059,13,6,78,36,72.0,0.000354588972282962,0.0005691519635742744,1255
20181060,11,8,66,48,60.0,0.00047278529637728267,0.0005691519635742744,958
20181068,10,9,60,54,54.0,0.000531883458424443,0.0005691519635742744,846
20181073,9,8,54,48,48.0,0.00047278529637728267,0.0005691519635742744,959
