representation,bin_x_center_km,bin_y_center_km,eligible_states_total,states_with_spatial_support,evaluated_state_cells,q95_exceedance_cells,q95_state_normalized_mass,q95_probability_mass
motion_relative,125.0,175.0,23050,19577,90172,3766,11.696001052856445,0.0006912120734341443
motion_relative,175.0,175.0,23050,19582,90856,4181,13.074080467224121,0.0007726540206931531
motion_relative,225.0,175.0,23050,19589,91579,4823,11.12939167022705,0.0006577265448868275
motion_relative,275.0,175.0,23050,19607,92197,4995,11.573579788208008,0.0006839772104285657
motion_relative,325.0,175.0,23050,19616,92851,4710,7.7634148597717285,0.0004588034935295582
motion_relative,375.0,175.0,23050,19621,93242,4197,5.774162769317627,0.00034124235389754176
motion_relative,425.0,175.0,23050,19630,94014,3728,4.476257801055908,0.00026453856844455004
motion_relative,475.0,175.0,23050,19627,94615,3180,4.686153888702393,0.0002769430575426668
motion_relative,525.0,175.0,23050,19631,95257,2677,3.440859079360962,0.0002033484197454527
motion_relative,575.0,175.0,23050,19614,95706,2106,2.3081343173980713,0.00013640648103319108
motion_relative,625.0,175.0,23050,19595,96343,1755,1.744060754776001,0.00010307077172910795
motion_relative,675.0,175.0,23050,19584,96355,1610,1.6720951795578003,9.881774167297408e-05
motion_relative,725.0,175.0,23050,19574,97089,1434,2.047513484954834,0.0001210042682942003
motion_relative,775.0,175.0,23050,19531,97692,1375,2.460885763168335,0.00014543380530085415
motion_relative,825.0,175.0,23050,19494,97922,1479,2.4988651275634766,0.0001476783218095079
motion_relative,875.0,175.0,23050,19455,98323,1646,3.0354630947113037,0.00017939026292879134
motion_relative,925.0,175.0,23050,19384,98312,1846,4.723289966583252,0.00027913771918974817
motion_relative,975.0,175.0,23050,19318,98609,2089,7.235487461090088,0.000427603954449296
motion_relative,1025.0,175.0,23050,19264,98900,2291,10.465736389160156,0.0006185056990943849
motion_relative,1075.0,175.0,23050,19178,70876,1655,8.48055648803711,0.0005011852481402457
motion_relative,-1075.0,225.0,23050,18893,40593,1651,6.16262149810791,0.00036419957177713513
motion_relative,-1025.0,225.0,23050,18939,76707,3338,8.565735816955566,0.0005062191630713642
motion_relative,-975.0,225.0,23050,18961,76896,3689,6.749194145202637,0.000398864911403507
motion_relative,-925.0,225.0,23050,18986,77537,4250,7.163807392120361,0.00042336780461482704
motion_relative,-875.0,225.0,23050,19014,78303,4820,8.702415466308594,0.000514296698383987
motion_relative,-825.0,225.0,23050,19033,78622,5517,7.1433820724487305,0.00042216069414280355
motion_relative,-775.0,225.0,23050,19055,79202,6269,7.946900367736816,0.0004696471442002803
motion_relative,-725.0,225.0,23050,19088,79761,7253,9.13675594329834,0.0005399654037319124
motion_relative,-675.0,225.0,23050,19112,80249,8287,10.618446350097656,0.0006275305640883744
motion_relative,-625.0,225.0,23050,19143,80785,9221,12.222957611083984,0.0007223542197607458
motion_relative,-575.0,225.0,23050,19155,81428,10420,13.318111419677734,0.0007870758417993784
motion_relative,-525.0,225.0,23050,19184,81704,11788,17.43779182434082,0.001030541374348104
motion_relative,-475.0,225.0,23050,19192,82368,12948,21.47417640686035,0.0012690841685980558
motion_relative,-425.0,225.0,23050,19212,82997,13840,24.34430694580078,0.0014387036208063364
motion_relative,-375.0,225.0,23050,19229,83469,14297,24.723079681396484,0.0014610884245485067
motion_relative,-325.0,225.0,23050,19248,84067,14464,28.40735626220703,0.0016788223292678595
motion_relative,-275.0,225.0,23050,19270,84586,14357,29.93866539001465,0.0017693198751658201
motion_relative,-225.0,225.0,23050,19290,85060,13888,32.5077018737793,0.0019211452454328537
motion_relative,-175.0,225.0,23050,19318,86131,12864,29.593637466430664,0.001748929382301867
motion_relative,-125.0,225.0,23050,19342,86473,11174,28.3850154876709,0.0016775020631030202
motion_relative,-75.0,225.0,23050,19361,87130,9173,23.560575485229492,0.0013923865044489503
motion_relative,-25.0,225.0,23050,19383,88016,7125,21.308609008789062,0.001259299460798502
motion_relative,25.0,225.0,23050,19393,88420,5502,17.59609603881836,0.001039896858856082
motion_relative,75.0,225.0,23050,19411,89072,4731,14.457765579223633,0.0008544272859580815
motion_relative,125.0,225.0,23050,19419,89823,4554,12.30866527557373,0.0007274193922057748
motion_relative,175.0,225.0,23050,19442,90057,4761,12.189650535583496,0.000720385869499296
motion_relative,225.0,225.0,23050,19436,90754,4847,9.72666072845459,0.0005748277180828154
motion_relative,275.0,225.0,23050,19446,91537,4896,9.130990028381348,0.0005396246560849249
motion_relative,325.0,225.0,23050,19453,92203,4419,6.928437232971191,0.0004094578616786748
motion_relative,375.0,225.0,23050,19464,92658,3921,6.548305511474609,0.0003869927895721048
motion_relative,425.0,225.0,23050,19471,93282,3347,4.310664176940918,0.0002547522890381515
motion_relative,475.0,225.0,23050,19491,94138,2869,4.347477912902832,0.0002569279167801142
motion_relative,525.0,225.0,23050,19498,94515,2374,2.9119529724121094,0.000172091051354073
motion_relative,575.0,225.0,23050,19483,95061,1949,2.350463628768921,0.00013890805712435395
motion_relative,625.0,225.0,23050,19461,95601,1630,1.8063279390335083,0.00010675064550014213
motion_relative,675.0,225.0,23050,19436,96075,1556,3.2494828701019287,0.00019203843839932233
motion_relative,725.0,225.0,23050,19404,96260,1387,2.256598949432373,0.00013336083793547004
motion_relative,775.0,225.0,23050,19382,96786,1357,3.407803535461426,0.0002013948978856206
motion_relative,825.0,225.0,23050,19352,97376,1465,3.0929131507873535,0.00018278545758221298
motion_relative,875.0,225.0,23050,19305,97449,1630,4.177119255065918,0.0002468600287102163
motion_relative,925.0,225.0,23050,19228,97555,1842,5.153396129608154,0.00030455621890723705
motion_relative,975.0,225.0,23050,19182,97609,2021,5.917403221130371,0.00034970761043950915
motion_relative,1025.0,225.0,23050,19109,97922,2216,10.250370025634766,0.0006057779537513852
motion_relative,1075.0,225.0,23050,18990,52187,1241,7.433283805847168,0.0004392933624330908
motion_relative,-1075.0,275.0,23050,15666,22641,895,2.8445544242858887,0.00016810791566967964
motion_relative,-1025.0,275.0,23050,18814,76264,3018,7.73076868057251,0.00045687417150475085
motion_relative,-975.0,275.0,23050,18848,76504,3393,7.901704788208008,0.00046697616926394403
motion_relative,-925.0,275.0,23050,18872,77111,3842,6.881745338439941,0.0004066984402015805
motion_relative,-875.0,275.0,23050,18900,77863,4349,7.161463260650635,0.000423229270381853
motion_relative,-825.0,275.0,23050,18930,78361,4968,7.771106719970703,0.0004592580662574619
motion_relative,-775.0,275.0,23050,18950,78865,5860,7.169607639312744,0.00042371058952994645
motion_relative,-725.0,275.0,23050,18969,78967,6644,8.642250061035156,0.0005107410252094269
motion_relative,-675.0,275.0,23050,18984,79794,7546,9.23336410522461,0.0005456747603602707
motion_relative,-625.0,275.0,23050,19004,80397,8465,10.198930740356445,0.0006027380004525185
motion_relative,-575.0,275.0,23050,19033,80791,9529,12.27562427520752,0.0007254667580127716
motion_relative,-525.0,275.0,23050,19049,81316,10585,14.998671531677246,0.0008863938273862004
motion_relative,-475.0,275.0,23050,19071,81631,11589,18.498777389526367,0.0010932435980066657
motion_relative,-425.0,275.0,23050,19088,82308,12441,20.34035873413086,0.0012020777212455869
motion_relative,-375.0,275.0,23050,19104,83069,13084,21.642873764038086,0.0012790538603439927
motion_relative,-325.0,275.0,23050,19094,83471,13194,23.69495964050293,0.0014003283577039838
motion_relative,-275.0,275.0,23050,19129,83911,13307,25.082313537597656,0.0014823185047134757
motion_relative,-225.0,275.0,23050,19152,84500,13090,27.547527313232422,0.0016280080890282989
motion_relative,-175.0,275.0,23050,19174,85185,12247,27.823070526123047,0.0016442921478301287
motion_relative,-125.0,275.0,23050,19204,86188,11034,25.691246032714844,0.001518305274657905
motion_relative,-75.0,275.0,23050,19229,86374,9493,24.4586181640625,0.0014454592019319534
motion_relative,-25.0,275.0,23050,19245,87061,7895,22.513010025024414,0.0013304774183779955
motion_relative,25.0,275.0,23050,19256,87595,6371,16.30558204650879,0.000963629805482924
motion_relative,75.0,275.0,23050,19266,88513,5632,15.270678520202637,0.0009024689206853509
motion_relative,125.0,275.0,23050,19278,88913,5120,13.309940338134766,0.0007865928928367794
motion_relative,175.0,275.0,23050,19283,89605,4943,11.467453002929688,0.0006777053349651396
motion_relative,225.0,275.0,23050,19294,90055,4720,9.44678783416748,0.0005582877201959491
motion_relative,275.0,275.0,23050,19319,90764,4610,8.897274017333984,0.0005258125020191073
motion_relative,325.0,275.0,23050,19325,91542,4090,6.546990871429443,0.00038691508234478533
motion_relative,375.0,275.0,23050,19338,92419,3570,5.066066265106201,0.00029939517844468355
motion_relative,425.0,275.0,23050,19359,92593,3076,3.68424916267395,0.00021773233311250806
motion_relative,475.0,275.0,23050,19350,93204,2482,3.445251226425171,0.0002036079968092963
motion_relative,525.0,275.0,23050,19343,94008,2127,2.2664148807525635,0.00013394093548413366
motion_relative,575.0,275.0,23050,19324,94625,1807,1.7268352508544922,0.00010205277794739231
motion_relative,625.0,275.0,23050,19308,94721,1545,1.6855214834213257,9.961120667867362e-05
motion_relative,675.0,275.0,23050,19281,95045,1412,2.3219308853149414,0.00013722182484343648
motion_relative,725.0,275.0,23050,19264,95638,1321,2.2553622722625732,0.00013328774366527796
motion_relative,775.0,275.0,23050,19244,96333,1308,3.0357253551483154,0.00017940577527042478
motion_relative,825.0,275.0,23050,19197,96443,1388,2.6051509380340576,0.00015395961236208677
motion_relative,875.0,275.0,23050,19149,96718,1572,3.6596686840057373,0.0002162796736229211
motion_relative,925.0,275.0,23050,19075,96707,1727,6.035287380218506,0.0003566743398550898
motion_relative,975.0,275.0,23050,19015,96862,1966,6.707895755767822,0.0003964242641814053
motion_relative,1025.0,275.0,23050,18947,97350,2185,9.527215957641602,0.0005630408995784819
motion_relative,1075.0,275.0,23050,16519,29150,688,4.729904651641846,0.000279528641840443
motion_relative,-1075.0,325.0,23050,3453,3486,130,0.5293136239051819,3.1281459087040275e-05
motion_relative,-1025.0,325.0,23050,18687,73148,2836,8.002032279968262,0.0004729053471237421
motion_relative,-975.0,325.0,23050,18716,76204,3204,8.987354278564453,0.0005311360582709312
motion_relative,-925.0,325.0,23050,18751,76514,3474,5.818561553955078,0.0003438662679400295
motion_relative,-875.0,325.0,23050,18778,77241,3986,5.438249588012695,0.0003213905147276819
motion_relative,-825.0,325.0,23050,18807,77502,4545,6.590790748596191,0.00038950357702560723
motion_relative,-775.0,325.0,23050,18818,78190,5280,6.909099578857422,0.00040831504156813025
motion_relative,-725.0,325.0,23050,18842,78771,6008,7.467104434967041,0.00044129209709353745
motion_relative,-675.0,325.0,23050,18871,79213,6811,8.606775283813477,0.0005086445598863065
motion_relative,-625.0,325.0,23050,18893,79618,7641,10.746152877807617,0.0006350778276100755
motion_relative,-575.0,325.0,23050,18909,80390,8568,11.81177043914795,0.0006980538601055741
motion_relative,-525.0,325.0,23050,18922,80787,9493,14.039362907409668,0.0008297004387713969
motion_relative,-475.0,325.0,23050,18933,81513,10443,15.184528350830078,0.0008973776130005717
motion_relative,-425.0,325.0,23050,18934,81759,10961,16.008922576904297,0.0009460977744311094
motion_relative,-375.0,325.0,23050,18949,82229,11548,18.42401123046875,0.0010888250544667244
motion_relative,-325.0,325.0,23050,18974,82771,12026,18.629505157470703,0.0011009693844243884
motion_relative,-275.0,325.0,23050,18999,83530,12150,20.707563400268555,0.0012237788178026676
motion_relative,-225.0,325.0,23050,19004,84142,11967,22.938308715820312,0.0013556117191910744
motion_relative,-175.0,325.0,23050,19036,84535,11427,23.82819938659668,0.0014082025736570358
motion_relative,-125.0,325.0,23050,19061,85260,10627,20.641281127929688,0.001219861675053835
motion_relative,-75.0,325.0,23050,19082,85977,9576,21.648216247558594,0.0012793696951121092
motion_relative,-25.0,325.0,23050,19104,86574,8254,21.583303451538086,0.0012755334610119462
motion_relative,25.0,325.0,23050,19122,87163,6876,18.22522735595703,0.0010770773515105247
motion_relative,75.0,325.0,23050,19137,87906,6026,15.391091346740723,0.0009095850982703269
motion_relative,125.0,325.0,23050,19152,88348,5362,13.386941909790039,0.0007911435677669942
motion_relative,175.0,325.0,23050,19152,88933,4896,11.647502899169922,0.0006883459282107651
motion_relative,225.0,325.0,23050,19160,89508,4660,8.94162654876709,0.0005284336511977017
motion_relative,275.0,325.0,23050,19177,90160,4321,7.085181713104248,0.0004187211743555963
motion_relative,325.0,325.0,23050,19191,90756,3723,5.511537075042725,0.0003257216594647616
motion_relative,375.0,325.0,23050,19207,91590,3248,4.3543782234191895,0.0002573357196524739
motion_relative,425.0,325.0,23050,19206,92023,2706,3.5588011741638184,0.00021031858341302723
motion_relative,475.0,325.0,23050,19188,92668,2275,2.619659423828125,0.0001548170403111726
motion_relative,525.0,325.0,23050,19192,93118,1936,2.3925771713256836,0.00014139690028969198
motion_relative,575.0,325.0,23050,19170,93621,1629,1.8377642631530762,0.00010860848124139011
motion_relative,625.0,325.0,23050,19154,94235,1474,1.835974931716919,0.00010850273247342557
motion_relative,675.0,325.0,23050,19120,94534,1389,1.5717084407806396,9.28850713535212e-05
motion_relative,725.0,325.0,23050,19099,94789,1308,2.752009630203247,0.0001626386947464198
motion_relative,775.0,325.0,23050,19080,95459,1286,2.523451566696167,0.00014913133054506034
motion_relative,825.0,325.0,23050,19035,95398,1393,4.0298285484313965,0.00023815543681848794
motion_relative,875.0,325.0,23050,18976,95594,1552,4.192037105560303,0.0002477416710462421
motion_relative,925.0,325.0,23050,18910,95847,1721,6.096926689147949,0.00036031712079420686
motion_relative,975.0,325.0,23050,18849,96206,1925,8.446443557739258,0.0004991692258045077
motion_relative,1025.0,325.0,23050,18777,93115,2188,11.696575164794922,0.0006912460085004568
motion_relative,1075.0,325.0,23050,4222,4448,110,1.1805142164230347,6.976621079957113e-05
motion_relative,-1075.0,375.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,375.0,23050,18554,51024,1857,5.493241310119629,0.0003246404230594635
motion_relative,-975.0,375.0,23050,18576,75739,3071,7.735328197479248,0.0004571436147671193
motion_relative,-925.0,375.0,23050,18607,76290,3236,5.687266826629639,0.0003361069830134511
motion_relative,-875.0,375.0,23050,18641,76563,3538,4.944452285766602,0.0002922080166172236
motion_relative,-825.0,375.0,23050,18671,77063,4213,6.268238067626953,0.00037044129567220807
motion_relative,-775.0,375.0,23050,18704,77593,4827,6.712963581085205,0.00039672377170063555
motion_relative,-725.0,375.0,23050,18715,78478,5426,6.671629428863525,0.0003942809998989105
motion_relative,-675.0,375.0,23050,18730,78830,6096,8.18767261505127,0.0004838763561565429
motion_relative,-625.0,375.0,23050,18758,79373,6778,9.1466064453125,0.000540547538548708
motion_relative,-575.0,375.0,23050,18779,79557,7621,9.560864448547363,0.0005650294478982687
motion_relative,-525.0,375.0,23050,18801,80181,8514,12.183143615722656,0.0007200012914836407
motion_relative,-475.0,375.0,23050,18816,80908,9186,13.125890731811523,0.0007757159182801843
motion_relative,-425.0,375.0,23050,18825,81218,9675,13.699616432189941,0.0008096220553852618
motion_relative,-375.0,375.0,23050,18833,81797,10277,14.155354499816895,0.0008365553221665323
motion_relative,-325.0,375.0,23050,18833,82212,10687,15.888738632202148,0.0009389951592311263
motion_relative,-275.0,375.0,23050,18857,82918,10858,17.592954635620117,0.001039711176417768
motion_relative,-225.0,375.0,23050,18872,83472,10778,20.104480743408203,0.0011881376849487424
motion_relative,-175.0,375.0,23050,18901,84165,10530,19.72154998779297,0.0011655072448775172
motion_relative,-125.0,375.0,23050,18922,84747,9908,19.78877067565918,0.0011694798013195395
motion_relative,-75.0,375.0,23050,18947,85296,8850,16.790843963623047,0.0009923079051077366
motion_relative,-25.0,375.0,23050,18967,86039,7930,15.180676460266113,0.0008971499628387392
motion_relative,25.0,375.0,23050,18986,86664,6844,14.2388916015625,0.000841492204926908
motion_relative,75.0,375.0,23050,19000,87087,6019,12.283624649047852,0.0007259395788423717
motion_relative,125.0,375.0,23050,19003,87699,5406,10.746562004089355,0.0006351019837893546
motion_relative,175.0,375.0,23050,19006,88178,4857,10.389570236206055,0.0006140044424682856
motion_relative,225.0,375.0,23050,19029,89079,4421,7.441161632537842,0.0004397589364089072
motion_relative,275.0,375.0,23050,19040,89836,3973,6.180480480194092,0.0003652549930848181
motion_relative,325.0,375.0,23050,19058,90193,3413,5.029190540313721,0.00029721588362008333
motion_relative,375.0,375.0,23050,19066,90762,2859,3.7918126583099365,0.00022408913355320692
motion_relative,425.0,375.0,23050,19056,91427,2467,2.726268768310547,0.00016111745208036155
motion_relative,475.0,375.0,23050,19054,92078,2079,2.5000245571136475,0.00014774683222640306
motion_relative,525.0,375.0,23050,19041,92492,1788,2.1129415035247803,0.00012487094500102103
motion_relative,575.0,375.0,23050,19038,92816,1549,1.7957229614257812,0.00010612391633912921
motion_relative,625.0,375.0,23050,19020,93279,1455,1.8190313577651978,0.00010750140063464642
motion_relative,675.0,375.0,23050,19002,93966,1342,2.29638934135437,0.00013571236922871321
motion_relative,725.0,375.0,23050,18971,94583,1287,1.918574571609497,0.00011338421609252691
motion_relative,775.0,375.0,23050,18927,94357,1290,2.3592286109924316,0.00013942606165073812
motion_relative,825.0,375.0,23050,18880,94706,1345,2.990236759185791,0.00017671746900305152
motion_relative,875.0,375.0,23050,18803,95033,1547,4.209647178649902,0.00024878239491954446
motion_relative,925.0,375.0,23050,18722,95012,1719,6.332159519195557,0.00037421894376166165
motion_relative,975.0,375.0,23050,18681,95195,2038,9.287335395812988,0.000548864365555346
motion_relative,1025.0,375.0,23050,18586,64674,1562,8.970847129821777,0.0005301604978740215
motion_relative,1075.0,375.0,23050,0,0,0,0.0,0.0
motion_relative,-1075.0,425.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,425.0,23050,15509,21551,780,2.1483380794525146,0.00012696281191892922
motion_relative,-975.0,425.0,23050,18468,75138,2814,8.048125267028809,0.00047562934923917055
motion_relative,-925.0,425.0,23050,18485,75628,3048,6.143259048461914,0.0003630552673712373
motion_relative,-875.0,425.0,23050,18505,76050,3415,5.069477558135986,0.00029959678067825735
motion_relative,-825.0,425.0,23050,18531,76384,3857,5.931771755218506,0.00035055677290074527
motion_relative,-775.0,425.0,23050,18553,77182,4321,6.101696491241455,0.0003605990204960108
motion_relative,-725.0,425.0,23050,18583,77553,4870,6.0609354972839355,0.00035819009644910693
motion_relative,-675.0,425.0,23050,18599,78135,5372,8.516310691833496,0.0005032982444390655
motion_relative,-625.0,425.0,23050,18622,78702,5931,7.791420936584473,0.00046045859926380217
motion_relative,-575.0,425.0,23050,18652,79031,6676,8.654064178466797,0.0005114392261020839
motion_relative,-525.0,425.0,23050,18667,79761,7490,9.800009727478027,0.0005791625007987022
motion_relative,-475.0,425.0,23050,18681,80316,8060,11.057572364807129,0.0006534821004606783
motion_relative,-425.0,425.0,23050,18699,80838,8527,12.28638744354248,0.000726102851331234
motion_relative,-375.0,425.0,23050,18700,81159,9043,13.251924514770508,0.0007831642869859934
motion_relative,-325.0,425.0,23050,18722,81715,9360,14.476731300354004,0.0008555481326766312
motion_relative,-275.0,425.0,23050,18734,82392,9539,16.073999404907227,0.000949943729210645
motion_relative,-225.0,425.0,23050,18761,82927,9367,14.86544132232666,0.0008785201353020966
motion_relative,-175.0,425.0,23050,18775,83671,9237,16.276180267333984,0.0009618922485969961
motion_relative,-125.0,425.0,23050,18776,83965,8720,16.97270393371582,0.001003055484034121
motion_relative,-75.0,425.0,23050,18807,84591,7965,14.302297592163086,0.0008452393813058734
motion_relative,-25.0,425.0,23050,18820,85404,7188,13.711552619934082,0.0008103274740278721
motion_relative,25.0,425.0,23050,18833,85926,6464,12.216581344604492,0.0007219774415716529
motion_relative,75.0,425.0,23050,18841,86608,5738,10.945034980773926,0.0006468313513323665
motion_relative,125.0,425.0,23050,18853,86920,5068,9.82414722442627,0.0005805889959447086
motion_relative,175.0,425.0,23050,18867,87510,4593,8.578399658203125,0.0005069675971753895
motion_relative,225.0,425.0,23050,18883,88380,4050,6.20328426361084,0.0003666026459541172
motion_relative,275.0,425.0,23050,18895,88895,3546,4.901840686798096,0.0002896897494792938
motion_relative,325.0,425.0,23050,18912,89480,3015,4.01944637298584,0.00023754186986479908
motion_relative,375.0,425.0,23050,18922,90132,2629,3.363003730773926,0.00019874732242897153
motion_relative,425.0,425.0,23050,18920,90680,2227,2.7915799617767334,0.00016497723117936403
motion_relative,475.0,425.0,23050,18906,91059,1853,2.2337262630462646,0.00013200909597799182
motion_relative,525.0,425.0,23050,18893,91979,1673,2.295586585998535,0.00013566492998506874
motion_relative,575.0,425.0,23050,18883,92030,1491,2.0287561416625977,0.000119895747047849
motion_relative,625.0,425.0,23050,18866,92530,1390,1.9856059551239014,0.00011734564759535715
motion_relative,675.0,425.0,23050,18842,93041,1352,3.0298595428466797,0.0001790591049939394
motion_relative,725.0,425.0,23050,18819,93557,1317,2.169649600982666,0.0001282222947338596
motion_relative,775.0,425.0,23050,18779,94218,1304,2.6070899963378906,0.00015407420869451016
motion_relative,825.0,425.0,23050,18714,93751,1360,3.0879924297332764,0.0001824946521082893
motion_relative,875.0,425.0,23050,18632,93776,1613,4.61979866027832,0.00027302157832309604
motion_relative,925.0,425.0,23050,18563,94299,1795,7.267906665802002,0.00042951988871209323
motion_relative,975.0,425.0,23050,18493,94448,2093,10.7129487991333,0.0006331155309453607
motion_relative,1025.0,425.0,23050,16088,27081,628,4.244753360748291,0.0002508570905774832
motion_relative,1075.0,425.0,23050,0,0,0,0.0,0.0
motion_relative,-1075.0,475.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,475.0,23050,465,465,15,0.029574647545814514,1.747807118590572e-06
motion_relative,-975.0,475.0,23050,18332,62142,2141,8.243064880371094,0.00048714992590248585
motion_relative,-925.0,475.0,23050,18359,75128,2900,5.979128837585449,0.00035335548454895616
motion_relative,-875.0,475.0,23050,18384,75670,3090,5.3438639640808105,0.00031581250368617475
motion_relative,-825.0,475.0,23050,18411,76027,3501,5.936997413635254,0.0003508655936457217
motion_relative,-775.0,475.0,23050,18425,76626,3854,6.243988990783691,0.0003690082230605185
motion_relative,-725.0,475.0,23050,18447,77279,4265,5.817687511444092,0.0003438146086409688
motion_relative,-675.0,475.0,23050,18461,77634,4774,6.3350677490234375,0.0003743908309843391
motion_relative,-625.0,475.0,23050,18496,78262,5308,7.578478813171387,0.0004478741029743105
motion_relative,-575.0,475.0,23050,18510,78457,5838,7.1534013748168945,0.0004227528115734458
motion_relative,-525.0,475.0,23050,18521,79208,6422,8.400264739990234,0.0004964401596225798
motion_relative,-475.0,475.0,23050,18536,79705,7006,8.67595100402832,0.000512732716742903
motion_relative,-425.0,475.0,23050,18558,80156,7456,9.931172370910645,0.0005869139567948878
motion_relative,-375.0,475.0,23050,18580,80664,7827,10.071916580200195,0.0005952317151241004
motion_relative,-325.0,475.0,23050,18589,81397,8074,10.800018310546875,0.0006382611463777721
motion_relative,-275.0,475.0,23050,18607,81752,8152,11.486948013305664,0.0006788574391975999
motion_relative,-225.0,475.0,23050,18618,82304,8156,11.742019653320312,0.0006939317099750042
motion_relative,-175.0,475.0,23050,18642,82940,7974,12.738398551940918,0.0007528158603236079
motion_relative,-125.0,475.0,23050,18650,83476,7530,12.743983268737793,0.0007531458977609873
motion_relative,-75.0,475.0,23050,18664,84062,7102,11.845637321472168,0.0007000553305260837
motion_relative,-25.0,475.0,23050,18679,84678,6485,11.638260841369629,0.0006877997657284141
motion_relative,25.0,475.0,23050,18697,85182,5929,11.336284637451172,0.0006699535297229886
motion_relative,75.0,475.0,23050,18715,85954,5353,9.591110229492188,0.0005668169469572604
motion_relative,125.0,475.0,23050,18716,86537,4777,7.315808296203613,0.0004323507600929588
motion_relative,175.0,475.0,23050,18726,86893,4144,5.97419548034668,0.0003530639223754406
motion_relative,225.0,475.0,23050,18730,87729,3669,5.350943088531494,0.0003162308712489903
motion_relative,275.0,475.0,23050,18734,88128,3168,4.077297210693359,0.00024096074048429728
motion_relative,325.0,475.0,23050,18744,88946,2735,3.2623438835144043,0.00019279849948361516
motion_relative,375.0,475.0,23050,18753,89139,2455,3.069096565246582,0.00018137793813366443
motion_relative,425.0,475.0,23050,18749,89929,2074,2.45279860496521,0.0001449558767490089
motion_relative,475.0,475.0,23050,18750,90431,1844,2.2402572631835938,0.00013239507097750902
motion_relative,525.0,475.0,23050,18738,90932,1579,2.304574966430664,0.00013619613309856504
motion_relative,575.0,475.0,23050,18724,91460,1467,2.032710075378418,0.0001201294144266285
motion_relative,625.0,475.0,23050,18696,91641,1340,1.9614334106445312,0.00011591709335334599
motion_relative,675.0,475.0,23050,18683,92192,1328,2.62021803855896,0.00015485005860682577
motion_relative,725.0,475.0,23050,18631,92706,1307,2.8716540336608887,0.000169709455803968
motion_relative,775.0,475.0,23050,18596,92964,1343,2.8057291507720947,0.00016581341333221644
motion_relative,825.0,475.0,23050,18543,93200,1421,3.8639204502105713,0.00022835057461634278
motion_relative,875.0,475.0,23050,18482,93256,1652,5.73211145401001,0.00033875720691867173
motion_relative,925.0,475.0,23050,18400,93389,1838,7.236856460571289,0.0004276848630979657
motion_relative,975.0,475.0,23050,18320,77891,1684,8.881887435913086,0.0005249031819403172
motion_relative,1025.0,475.0,23050,584,584,12,0.05450233072042465,3.2209873097599484e-06
motion_relative,1075.0,475.0,23050,0,0,0,0.0,0.0
motion_relative,-1075.0,525.0,23050,0,0,0,0.0,0.0
motion_relative,-1025.0,525.0,23050,0,0,0,0.0,0.0
motion_relative,-975.0,525.0,23050,16589,24542,810,2.5960657596588135,0.00015342269034590572
motion_relative,-925.0,525.0,23050,18228,74388,2652,6.915376663208008,0.0004086859989911318
motion_relative,-875.0,525.0,23050,18246,74999,2897,5.14133882522583,0.0003038436407223344
motion_relative,-825.0,525.0,23050,18266,75582,3105,6.18019437789917,0.00036523808375932276
motion_relative,-775.0,525.0,23050,18291,75953,3399,4.860447406768799,0.000287243485217914
motion_relative,-725.0,525.0,23050,18328,76482,3765,6.530721187591553,0.0003859535790979862
motion_relative,-675.0,525.0,23050,18337,77140,4193,5.908779144287109,0.00034919794416055083
motion_relative,-625.0,525.0,23050,18357,77452,4610,6.029681205749512,0.00035634302184917033
motion_relative,-575.0,525.0,23050,18374,78140,5064,6.543039798736572,0.00038668158231303096
motion_relative,-525.0,525.0,23050,18390,78440,5550,7.555126667022705,0.0004464940575417131
motion_relative,-475.0,525.0,23050,18414,79049,5996,8.023246765136719,0.0004741590819321573
motion_relative,-425.0,525.0,23050,18432,79796,6392,7.494329452514648,0.00044290104415267706
motion_relative,-375.0,525.0,23050,18442,80011,6718,9.155732154846191,0.0005410868907347322
motion_relative,-325.0,525.0,23050,18460,80398,6800,9.88915729522705,0.0005844309343956411
motion_relative,-275.0,525.0,23050,18477,81371,7041,9.550236701965332,0.0005644013872370124
motion_relative,-225.0,525.0,23050,18486,81893,7050,12.224292755126953,0.0007224331493489444
motion_relative,-175.0,525.0,23050,18493,82214,6811,9.294439315795898,0.0005492842174135149
motion_relative,-125.0,525.0,23050,18522,82862,6585,9.446664810180664,0.0005582804442383349
motion_relative,-75.0,525.0,23050,18529,83471,6235,9.283513069152832,0.0005486385198310018
motion_relative,-25.0,525.0,23050,18538,83899,5857,9.410173416137695,0.0005561239086091518
motion_relative,25.0,525.0,23050,18560,84630,5348,8.10519790649414,0.00047900225035846233
motion_relative,75.0,525.0,23050,18563,85257,4818,7.5069451332092285,0.0004436465969774872
motion_relative,125.0,525.0,23050,18578,85719,4208,7.331961631774902,0.00043330539483577013
motion_relative,175.0,525.0,23050,18577,86309,3682,5.134241104125977,0.0003034241672139615
motion_relative,225.0,525.0,23050,18592,86832,3225,3.9687368869781494,0.00023454503389075398
motion_relative,275.0,525.0,23050,18592,87458,2824,3.486506700515747,0.00020604611199814826
motion_relative,325.0,525.0,23050,18597,88330,2506,3.158971071243286,0.00018668935808818787
